Time,TempC,TempF,WindSpeedMiles,WindSpeedKmph,WindDirDegree,WindDir16Point,WeatherDesc,PrecipMM,PrecipInches,Humidity,VisibilityKm,VisibilityMiles,PressureMB,PressureInches,CloudCover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF,Date_Month
1100,34.0,93.0,11,17.0,230.0,9,1,0.0,0.0,38,10,6,1010,30,1.0,37,98,20,68,34.0,93.0,16,25.0,37,98,4
1200,35.0,95.0,11,18.0,237.0,5,1,0.0,0.0,34,10,6,1009,30,2.0,38,100,19,67,35.0,95.0,16,26.0,38,100,4
1300,35.0,96.0,13,21.0,244.0,5,1,0.0,0.0,32,10,6,1008,30,5.0,38,101,19,66,35.0,96.0,18,30.0,38,101,4
1400,35.0,95.0,14,23.0,254.0,5,1,0.0,0.0,33,10,6,1008,30,7.0,37,98,19,66,35.0,95.0,20,32.0,37,98,4
1500,34.0,93.0,14,22.0,261.0,4,1,0.0,0.0,35,10,6,1007,30,15.0,35,96,17,62,34.0,93.0,19,30.0,35,96,4
1600,33.0,92.0,13,22.0,268.0,4,8,0.0,0.0,39,10,6,1007,30,80.0,35,96,17,62,33.0,92.0,18,29.0,35,96,4
1700,32.0,90.0,12,20.0,270.0,4,1,0.0,0.0,43,10,6,1007,30,6.0,34,94,19,66,32.0,90.0,17,28.0,34,94,4
1800,31.0,87.0,11,17.0,267.0,4,1,0.0,0.0,49,10,6,1007,30,6.0,33,91,19,66,31.0,87.0,15,24.0,33,91,4
1900,29.0,85.0,8,13.0,266.0,4,0,0.0,0.0,55,10,6,1008,30,7.0,31,88,19,67,29.0,85.0,12,20.0,31,88,4
2000,29.0,84.0,6,9.0,260.0,4,7,0.0,0.0,58,10,6,1009,30,100.0,30,87,19,66,29.0,84.0,8,12.0,30,87,4
2100,28.0,83.0,6,9.0,261.0,4,7,0.0,0.0,61,10,6,1009,30,87.0,30,86,20,67,28.0,83.0,8,13.0,30,86,4
2200,28.0,82.0,5,8.0,254.0,5,2,0.0,0.0,63,10,6,1010,30,47.0,30,85,20,68,28.0,82.0,6,10.0,30,85,4
2300,27.0,81.0,4,6.0,253.0,5,0,0.0,0.0,65,10,6,1009,30,8.0,29,84,20,68,27.0,81.0,6,9.0,29,84,4
0,27.0,80.0,3,5.0,252.0,5,0,0.0,0.0,64,10,6,1008,30,0.0,29,83,20,67,27.0,80.0,5,8.0,29,83,4
100,27.0,80.0,3,5.0,250.0,5,0,0.0,0.0,65,10,6,1008,30,0.0,28,83,20,67,27.0,80.0,5,8.0,28,83,4
200,26.0,79.0,3,4.0,278.0,4,0,0.0,0.0,67,10,6,1007,30,0.0,28,82,19,67,26.0,79.0,4,7.0,28,82,4
300,26.0,78.0,1,2.0,339.0,0,0,0.0,0.0,68,10,6,1007,30,0.0,27,81,20,67,26.0,78.0,2,3.0,27,81,4
400,26.0,78.0,2,3.0,13.0,6,0,0.0,0.0,69,10,6,1008,30,5.0,27,81,20,67,26.0,78.0,2,4.0,27,81,4
500,25.0,77.0,1,2.0,33.0,6,0,0.0,0.0,71,10,6,1009,30,11.0,27,80,20,67,25.0,77.0,2,3.0,27,80,4
600,26.0,78.0,1,2.0,55.0,11,0,0.0,0.0,71,10,6,1009,30,10.0,28,82,21,70,26.0,78.0,2,3.0,28,82,4
700,27.0,81.0,1,1.0,32.0,6,1,0.0,0.0,67,10,6,1010,30,3.0,29,84,20,68,27.0,81.0,5,8.0,29,84,4
800,29.0,83.0,2,3.0,270.0,4,1,0.0,0.0,59,10,6,1011,30,2.0,30,86,19,67,29.0,83.0,5,8.0,30,86,4
900,30.0,87.0,3,5.0,266.0,4,1,0.0,0.0,48,10,6,1011,30,2.0,31,89,18,64,30.0,87.0,3,5.0,31,89,4
1000,33.0,91.0,5,8.0,270.0,4,1,0.0,0.0,39,10,6,1011,30,5.0,34,94,16,62,33.0,91.0,5,9.0,34,94,4
1100,34.0,94.0,6,10.0,262.0,4,1,0.0,0.0,34,10,6,1010,30,7.0,36,97,18,65,34.0,94.0,10,16.0,36,97,4
1200,36.0,96.0,9,15.0,263.0,4,1,0.0,0.0,30,10,6,1009,30,9.0,38,100,18,64,36.0,96.0,11,17.0,38,100,4
1300,37.0,98.0,12,20.0,262.0,4,1,0.0,0.0,31,10,6,1008,30,11.0,39,102,18,64,37.0,98.0,14,23.0,39,102,4
1400,37.0,98.0,14,23.0,266.0,4,1,0.0,0.0,33,10,6,1007,30,12.0,39,102,18,65,37.0,98.0,17,27.0,39,102,4
1500,36.0,97.0,14,22.0,272.0,4,1,0.0,0.0,34,10,6,1007,30,11.0,38,101,18,65,36.0,97.0,18,30.0,38,101,4
1600,35.0,95.0,13,21.0,275.0,4,1,0.0,0.0,35,10,6,1006,30,11.0,37,98,18,64,35.0,95.0,18,29.0,37,98,4
1700,33.0,92.0,12,19.0,280.0,4,1,0.0,0.0,38,10,6,1006,30,11.0,35,95,17,63,33.0,92.0,16,26.0,35,95,4
1800,31.0,88.0,11,17.0,281.0,2,1,0.0,0.0,43,10,6,1007,30,10.0,33,91,18,64,31.0,88.0,12,20.0,33,91,4
1900,30.0,86.0,8,13.0,280.0,4,0,0.0,0.0,50,10,6,1008,30,14.0,31,88,18,65,30.0,86.0,10,16.0,31,88,4
2000,29.0,84.0,6,9.0,286.0,2,0,0.0,0.0,54,10,6,1009,30,10.0,30,87,18,65,29.0,84.0,8,12.0,30,87,4
2100,29.0,83.0,4,7.0,293.0,2,0,0.0,0.0,56,10,6,1009,30,8.0,30,86,19,65,29.0,83.0,6,10.0,30,86,4
2200,28.0,83.0,4,6.0,296.0,2,0,0.0,0.0,57,10,6,1010,30,5.0,30,85,19,66,28.0,83.0,5,8.0,30,85,4
2300,27.0,81.0,3,5.0,306.0,1,0,0.0,0.0,59,10,6,1010,30,5.0,29,84,19,66,27.0,81.0,4,6.0,29,84,4
0,27.0,80.0,2,4.0,291.0,2,0,0.0,0.0,57,10,6,1009,30,3.0,28,82,17,63,27.0,80.0,3,5.0,28,82,4
100,26.0,79.0,2,4.0,300.0,2,0,0.0,0.0,58,10,6,1009,30,2.0,27,81,18,64,26.0,79.0,4,6.0,27,81,4
200,26.0,79.0,2,3.0,359.0,3,0,0.0,0.0,60,10,6,1009,30,7.0,27,81,17,63,26.0,79.0,3,5.0,27,81,4
300,26.0,78.0,2,4.0,28.0,6,3,0.1,0.0,61,10,6,1009,30,82.0,27,80,18,64,26.0,78.0,4,6.0,27,80,4
400,25.0,77.0,2,4.0,46.0,11,3,0.1,0.0,63,10,6,1009,30,85.0,27,80,18,64,25.0,77.0,4,6.0,27,80,4
500,25.0,77.0,2,3.0,6.0,3,0,0.0,0.0,64,10,6,1010,30,6.0,26,80,18,64,25.0,77.0,3,5.0,26,80,4
600,26.0,78.0,2,4.0,326.0,1,0,0.0,0.0,64,10,6,1010,30,3.0,27,81,18,64,26.0,78.0,4,6.0,27,81,4
700,27.0,81.0,2,3.0,335.0,0,1,0.0,0.0,58,10,6,1011,30,5.0,28,82,18,64,27.0,81.0,5,8.0,28,82,4
800,29.0,84.0,2,3.0,322.0,1,1,0.0,0.0,49,10,6,1012,30,7.0,29,85,17,62,29.0,84.0,5,8.0,29,85,4
900,30.0,87.0,2,4.0,288.0,2,1,0.0,0.0,40,10,6,1012,30,6.0,31,87,15,59,30.0,87.0,3,5.0,31,87,4
1000,33.0,91.0,5,8.0,274.0,4,1,0.0,0.0,33,10,6,1012,30,5.0,34,93,14,57,33.0,91.0,5,9.0,34,93,4
1100,35.0,95.0,6,10.0,265.0,4,1,0.0,0.0,28,10,6,1011,30,4.0,36,97,18,64,35.0,95.0,11,18.0,36,97,4
1200,36.0,97.0,10,17.0,260.0,4,1,0.0,0.0,27,10,6,1010,30,3.0,38,100,17,63,36.0,97.0,14,23.0,38,100,4
1300,36.0,97.0,13,20.0,259.0,5,1,0.0,0.0,27,10,6,1009,30,2.0,38,100,16,60,36.0,97.0,17,28.0,38,100,4
1400,36.0,96.0,14,22.0,262.0,4,3,0.2,0.0,28,10,6,1008,30,83.0,38,100,18,64,36.0,96.0,19,30.0,38,100,4
1500,35.0,95.0,13,22.0,268.0,4,1,0.0,0.0,30,10,6,1007,30,5.0,37,99,18,64,35.0,95.0,18,29.0,37,99,4
1600,34.0,94.0,11,18.0,274.0,4,1,0.0,0.0,33,10,6,1007,30,3.0,36,96,18,64,34.0,94.0,16,26.0,36,96,4
1700,33.0,91.0,13,21.0,276.0,4,1,0.0,0.0,37,10,6,1007,30,3.0,34,93,17,62,33.0,91.0,15,24.0,34,93,4
1800,31.0,88.0,11,17.0,272.0,4,1,0.0,0.0,42,10,6,1007,30,4.0,32,90,17,62,31.0,88.0,12,19.0,32,90,4
1900,29.0,85.0,8,12.0,273.0,4,0,0.0,0.0,50,10,6,1008,30,4.0,30,87,18,64,29.0,85.0,9,15.0,30,87,4
2000,29.0,83.0,5,9.0,271.0,4,0,0.0,0.0,53,10,6,1009,30,4.0,30,85,17,63,29.0,83.0,8,12.0,30,85,4
2100,28.0,82.0,4,6.0,273.0,4,0,0.0,0.0,55,10,6,1009,30,5.0,29,84,18,64,28.0,82.0,5,8.0,29,84,4
2200,27.0,81.0,3,5.0,271.0,4,0,0.0,0.0,57,10,6,1010,30,5.0,29,84,18,65,27.0,81.0,5,8.0,29,84,4
2300,27.0,81.0,2,4.0,287.0,2,0,0.0,0.0,60,10,6,1010,30,5.0,29,84,18,65,27.0,81.0,4,6.0,29,84,4
0,27.0,81.0,4,6.0,255.0,5,0,0.0,0.0,61,10,6,1009,30,6.0,29,83,19,66,27.0,81.0,5,8.0,29,83,4
100,27.0,80.0,4,6.0,272.0,4,0,0.0,0.0,63,10,6,1008,30,6.0,28,83,19,67,27.0,80.0,5,8.0,28,83,4
200,26.0,80.0,3,5.0,281.0,2,0,0.0,0.0,65,10,6,1008,30,10.0,28,82,19,67,26.0,80.0,4,7.0,28,82,4
300,26.0,79.0,2,4.0,299.0,2,0,0.0,0.0,67,10,6,1008,30,11.0,28,82,20,67,26.0,79.0,3,5.0,28,82,4
400,26.0,79.0,2,3.0,338.0,0,0,0.0,0.0,68,10,6,1009,30,19.0,28,82,20,67,26.0,79.0,3,4.0,28,82,4
500,26.0,78.0,2,4.0,4.0,3,2,0.0,0.0,70,10,6,1009,30,26.0,27,81,20,67,26.0,78.0,3,5.0,27,81,4
600,26.0,79.0,2,4.0,22.0,6,2,0.0,0.0,70,10,6,1010,30,32.0,28,82,20,68,26.0,79.0,3,5.0,28,82,4
700,27.0,81.0,2,4.0,14.0,6,2,0.0,0.0,66,10,6,1011,30,32.0,29,84,20,68,27.0,81.0,3,5.0,29,84,4
800,29.0,83.0,2,3.0,15.0,6,2,0.0,0.0,60,10,6,1011,30,26.0,30,86,20,67,29.0,83.0,5,9.0,30,86,4
900,30.0,86.0,3,4.0,320.0,1,1,0.0,0.0,51,10,6,1011,30,5.0,32,89,19,65,30.0,86.0,6,9.0,32,89,4
1000,32.0,90.0,4,6.0,285.0,2,1,0.0,0.0,42,10,6,1011,30,3.0,34,94,17,63,32.0,90.0,6,10.0,34,94,4
1100,34.0,93.0,6,10.0,268.0,4,1,0.0,0.0,36,10,6,1010,30,0.0,36,97,19,67,34.0,93.0,7,12.0,36,97,4
1200,35.0,95.0,6,10.0,263.0,4,1,0.0,0.0,32,10,6,1009,30,2.0,37,99,18,65,35.0,95.0,11,17.0,37,99,4
1300,36.0,96.0,8,14.0,260.0,4,1,0.0,0.0,31,10,6,1008,30,2.0,38,100,18,64,36.0,96.0,14,23.0,38,100,4
1400,36.0,96.0,10,17.0,260.0,4,1,0.0,0.0,31,10,6,1007,30,0.0,38,100,18,64,36.0,96.0,16,26.0,38,100,4
1500,36.0,96.0,11,17.0,264.0,4,1,0.0,0.0,32,10,6,1007,30,4.0,38,100,18,64,36.0,96.0,16,26.0,38,100,4
1600,35.0,94.0,14,22.0,270.0,4,1,0.0,0.0,34,10,6,1006,30,3.0,36,97,18,64,35.0,94.0,16,25.0,36,97,4
1700,33.0,91.0,13,20.0,267.0,4,1,0.0,0.0,38,10,6,1006,30,1.0,35,94,18,64,33.0,91.0,17,28.0,35,94,4
1800,31.0,88.0,11,18.0,272.0,4,1,0.0,0.0,44,10,6,1007,30,8.0,33,91,18,64,31.0,88.0,16,25.0,33,91,4
1900,30.0,85.0,8,13.0,269.0,4,0,0.0,0.0,51,10,6,1007,30,10.0,31,88,18,65,30.0,85.0,13,21.0,31,88,4
2000,29.0,84.0,7,11.0,274.0,4,0,0.0,0.0,55,10,6,1008,30,16.0,30,86,18,65,29.0,84.0,10,15.0,30,86,4
2100,28.0,83.0,6,10.0,291.0,2,0,0.0,0.0,59,10,6,1009,30,14.0,30,86,19,66,28.0,83.0,8,13.0,30,86,4
2200,28.0,82.0,4,7.0,297.0,2,0,0.0,0.0,62,10,6,1010,30,6.0,30,85,20,67,28.0,82.0,6,10.0,30,85,4
2300,28.0,82.0,4,6.0,299.0,2,0,0.0,0.0,64,10,6,1009,30,20.0,29,85,20,68,28.0,82.0,5,8.0,29,85,4
0,27.0,81.0,4,7.0,297.0,2,0,0.0,0.0,64,10,6,1009,30,25.0,29,85,20,68,27.0,81.0,6,10.0,29,85,4
100,27.0,81.0,4,6.0,312.0,1,2,0.0,0.0,66,10,6,1008,30,54.0,29,84,20,68,27.0,81.0,6,9.0,29,84,4
200,27.0,80.0,3,5.0,318.0,1,2,0.0,0.0,68,10,6,1008,30,51.0,29,84,21,69,27.0,80.0,4,7.0,29,84,4
300,27.0,80.0,3,5.0,330.0,0,2,0.0,0.0,70,10,6,1008,30,30.0,29,83,21,69,27.0,80.0,4,6.0,29,83,4
400,26.0,80.0,2,4.0,337.0,0,0,0.0,0.0,71,10,6,1008,30,21.0,28,83,21,69,26.0,80.0,3,5.0,28,83,4
500,26.0,78.0,2,3.0,2.0,3,0,0.0,0.0,71,10,6,1008,30,21.0,28,82,21,69,26.0,78.0,2,4.0,28,82,4
600,26.0,80.0,2,3.0,59.0,14,0,0.0,0.0,71,10,6,1009,30,21.0,29,83,22,71,26.0,80.0,2,4.0,29,83,4
700,28.0,82.0,2,4.0,79.0,14,3,0.1,0.0,68,10,6,1009,30,72.0,30,85,21,69,28.0,82.0,3,5.0,30,85,4
800,29.0,84.0,2,3.0,85.0,15,3,0.1,0.0,60,10,6,1010,30,78.0,31,88,20,68,29.0,84.0,5,9.0,31,88,4
900,30.0,86.0,0,0.0,357.0,3,3,0.1,0.0,51,10,6,1010,30,70.0,32,90,19,66,30.0,86.0,5,8.0,32,90,4
1000,32.0,89.0,3,5.0,263.0,4,3,0.1,0.0,43,10,6,1009,30,74.0,35,95,20,67,32.0,89.0,7,12.0,35,95,4
1100,33.0,92.0,6,9.0,271.0,4,1,0.0,0.0,38,10,6,1008,30,4.0,37,98,20,69,33.0,92.0,9,15.0,37,98,4
1200,35.0,94.0,9,14.0,264.0,4,1,0.0,0.0,35,10,6,1007,30,7.0,38,100,20,68,35.0,94.0,13,21.0,38,100,4
1300,35.0,95.0,13,21.0,267.0,4,1,0.0,0.0,35,10,6,1006,30,6.0,39,101,20,68,35.0,95.0,15,24.0,39,101,4
1400,35.0,94.0,12,20.0,267.0,4,1,0.0,0.0,37,10,6,1006,30,5.0,38,100,20,68,35.0,94.0,17,27.0,38,100,4
1500,34.0,93.0,13,21.0,275.0,4,3,0.25,0.0,38,10,6,1005,30,85.0,37,99,19,67,34.0,93.0,20,33.0,37,99,4
1600,33.0,92.0,15,24.0,275.0,4,1,0.0,0.0,40,10,6,1005,30,3.0,36,97,20,67,33.0,92.0,20,32.0,36,97,4
1700,32.0,90.0,12,19.0,276.0,4,1,0.0,0.0,44,10,6,1005,30,3.0,35,95,20,68,32.0,90.0,17,27.0,35,95,4
1800,31.0,87.0,10,17.0,280.0,4,1,0.0,0.0,50,10,6,1006,30,3.0,33,92,20,67,31.0,87.0,15,24.0,33,92,4
1900,30.0,85.0,10,16.0,278.0,4,0,0.0,0.0,56,10,6,1006,30,3.0,32,89,20,68,30.0,85.0,12,19.0,32,89,4
2000,29.0,84.0,8,13.0,276.0,4,0,0.0,0.0,59,10,6,1007,30,3.0,31,88,20,68,29.0,84.0,11,17.0,31,88,4
2100,29.0,84.0,7,11.0,271.0,4,0,0.0,0.0,62,10,6,1008,30,4.0,31,87,20,69,29.0,84.0,9,14.0,31,87,4
2200,28.0,83.0,6,10.0,287.0,2,2,0.0,0.0,63,10,6,1009,30,38.0,30,87,21,69,28.0,83.0,8,13.0,30,87,4
2300,28.0,82.0,6,10.0,292.0,2,8,0.0,0.0,65,10,6,1008,30,61.0,30,86,21,69,28.0,82.0,9,14.0,30,86,4
0,27.0,81.0,5,9.0,305.0,1,2,0.0,0.0,61,10,6,1008,30,27.0,29,85,19,67,27.0,81.0,7,12.0,29,85,5
100,27.0,81.0,5,8.0,313.0,1,2,0.0,0.0,63,10,6,1007,30,32.0,29,84,19,67,27.0,81.0,6,10.0,29,84,5
200,27.0,80.0,4,6.0,325.0,1,2,0.0,0.0,64,10,6,1007,30,36.0,29,83,20,67,27.0,80.0,6,9.0,29,83,5
300,26.0,79.0,3,5.0,340.0,0,2,0.0,0.0,66,10,6,1007,30,31.0,28,82,20,67,26.0,79.0,4,7.0,28,82,5
400,25.0,77.0,2,3.0,359.0,3,0,0.0,0.0,67,10,6,1007,30,14.0,27,81,21,69,25.0,77.0,3,5.0,27,81,5
500,25.0,77.0,2,3.0,12.0,6,0,0.0,0.0,68,10,6,1007,30,13.0,27,80,21,69,25.0,77.0,2,4.0,27,80,5
600,25.0,78.0,1,1.0,10.0,3,0,0.0,0.0,68,10,6,1008,30,18.0,27,81,21,69,25.0,78.0,1,2.0,27,81,5
700,27.0,80.0,1,2.0,16.0,6,1,0.0,0.0,65,10,6,1008,30,21.0,29,84,21,70,27.0,80.0,5,8.0,29,84,5
800,29.0,83.0,2,3.0,346.0,0,2,0.0,0.0,59,10,6,1009,30,44.0,30,86,20,67,29.0,83.0,5,8.0,30,86,5
900,30.0,86.0,2,4.0,318.0,1,1,0.0,0.0,50,10,6,1009,30,4.0,32,89,19,65,30.0,86.0,3,5.0,32,89,5
1000,32.0,90.0,4,7.0,289.0,2,1,0.0,0.0,42,10,6,1009,30,2.0,34,93,17,63,32.0,90.0,5,8.0,34,93,5
1100,34.0,92.0,6,10.0,277.0,4,1,0.0,0.0,37,10,6,1008,30,8.0,36,96,18,65,34.0,92.0,10,16.0,36,96,5
1200,34.0,93.0,10,15.0,271.0,4,3,0.1,0.0,34,10,6,1007,30,86.0,36,97,18,65,34.0,93.0,14,22.0,36,97,5
1300,34.0,94.0,11,18.0,270.0,4,3,0.2,0.0,33,10,6,1006,30,72.0,36,98,18,64,34.0,94.0,16,26.0,36,98,5
1400,34.0,94.0,12,19.0,272.0,4,1,0.0,0.0,33,10,6,1005,30,4.0,36,97,18,64,34.0,94.0,18,28.0,36,97,5
1500,34.0,93.0,11,18.0,276.0,4,1,0.0,0.0,31,10,6,1005,30,2.0,36,96,17,63,34.0,93.0,17,28.0,36,96,5
1600,33.0,92.0,12,19.0,281.0,2,1,0.0,0.0,31,10,6,1005,30,0.0,35,95,17,63,33.0,92.0,17,28.0,35,95,5
1700,32.0,90.0,12,19.0,285.0,2,1,0.0,0.0,34,10,6,1005,30,0.0,33,92,17,63,32.0,90.0,17,28.0,33,92,5
1800,31.0,88.0,10,16.0,289.0,2,1,0.0,0.0,38,10,6,1006,30,0.0,32,89,18,64,31.0,88.0,14,23.0,32,89,5
1900,30.0,86.0,8,13.0,288.0,2,0,0.0,0.0,43,10,6,1006,30,0.0,30,87,16,61,30.0,86.0,10,15.0,30,87,5
2000,29.0,84.0,6,10.0,291.0,2,0,0.0,0.0,46,10,6,1007,30,0.0,30,86,16,61,29.0,84.0,9,14.0,30,86,5
2100,29.0,83.0,5,9.0,295.0,2,0,0.0,0.0,49,10,6,1008,30,0.0,29,85,17,62,29.0,83.0,7,12.0,29,85,5
2200,28.0,83.0,5,8.0,302.0,2,0,0.0,0.0,51,10,6,1009,30,0.0,29,84,17,62,28.0,83.0,6,10.0,29,84,5
2300,28.0,82.0,5,8.0,302.0,2,0,0.0,0.0,53,10,6,1009,30,0.0,29,84,17,63,28.0,82.0,6,10.0,29,84,5
0,28.0,82.0,4,7.0,278.0,4,0,0.0,0.0,60,10,6,1008,30,8.0,29,84,19,66,28.0,82.0,6,10.0,29,84,5
100,27.0,81.0,4,7.0,279.0,4,0,0.0,0.0,61,10,6,1008,30,17.0,29,84,19,67,27.0,81.0,6,10.0,29,84,5
200,27.0,81.0,4,7.0,288.0,2,2,0.0,0.0,63,10,6,1007,30,33.0,28,83,19,67,27.0,81.0,6,9.0,28,83,5
300,27.0,80.0,3,5.0,300.0,2,2,0.0,0.0,65,10,6,1007,30,44.0,28,83,19,67,27.0,80.0,4,7.0,28,83,5
400,26.0,79.0,2,4.0,320.0,1,2,0.0,0.0,66,10,6,1007,30,58.0,28,82,20,67,26.0,79.0,3,5.0,28,82,5
500,26.0,78.0,3,5.0,351.0,3,3,0.1,0.0,66,10,6,1008,30,61.0,27,81,21,69,26.0,78.0,4,6.0,27,81,5
600,26.0,79.0,3,5.0,6.0,3,3,0.2,0.0,66,10,6,1009,30,50.0,28,83,21,69,26.0,79.0,4,6.0,28,83,5
700,27.0,81.0,3,5.0,27.0,6,1,0.0,0.0,64,10,6,1009,30,22.0,29,84,20,67,27.0,81.0,4,6.0,29,84,5
800,29.0,84.0,2,4.0,25.0,6,7,0.0,0.0,57,10,6,1010,30,85.0,30,87,19,66,29.0,84.0,5,9.0,30,87,5
900,30.0,86.0,2,3.0,339.0,0,1,0.0,0.0,49,10,6,1010,30,5.0,32,89,18,65,30.0,86.0,6,9.0,32,89,5
1000,32.0,89.0,3,5.0,292.0,2,1,0.0,0.0,41,10,6,1010,30,9.0,34,94,19,67,32.0,89.0,7,11.0,34,94,5
1100,33.0,92.0,5,9.0,282.0,2,1,0.0,0.0,37,10,6,1009,30,14.0,36,97,20,68,33.0,92.0,6,10.0,36,97,5
1200,35.0,94.0,7,12.0,262.0,4,1,0.0,0.0,32,10,6,1008,30,11.0,38,100,19,67,35.0,94.0,8,13.0,38,100,5
1300,35.0,95.0,8,13.0,260.0,4,1,0.0,0.0,31,10,6,1007,30,7.0,38,101,19,67,35.0,95.0,12,20.0,38,101,5
1400,35.0,94.0,11,18.0,262.0,4,1,0.0,0.0,33,10,6,1006,30,7.0,37,98,20,67,35.0,94.0,17,27.0,37,98,5
1500,34.0,93.0,12,19.0,268.0,4,1,0.0,0.0,35,10,6,1006,30,22.0,35,96,17,62,34.0,93.0,18,29.0,35,96,5
1600,33.0,92.0,12,20.0,275.0,4,3,0.25,0.0,35,10,6,1005,30,71.0,34,93,16,60,33.0,92.0,17,27.0,34,93,5
1700,32.0,89.0,12,19.0,276.0,4,2,0.0,0.0,35,10,6,1006,30,28.0,32,90,15,59,32.0,89.0,16,26.0,32,90,5
1800,31.0,88.0,12,19.0,276.0,4,1,0.0,0.0,40,10,6,1007,30,22.0,32,90,16,60,31.0,88.0,14,22.0,32,90,5
1900,30.0,86.0,10,15.0,278.0,4,0,0.0,0.0,47,10,6,1008,30,6.0,31,88,18,64,30.0,86.0,11,18.0,31,88,5
2000,29.0,85.0,7,12.0,279.0,4,0,0.0,0.0,50,10,6,1008,30,6.0,31,87,18,64,29.0,85.0,10,15.0,31,87,5
2100,29.0,84.0,6,9.0,279.0,4,0,0.0,0.0,53,10,6,1009,30,6.0,30,86,18,65,29.0,84.0,7,12.0,30,86,5
2200,28.0,83.0,4,7.0,280.0,4,0,0.0,0.0,55,10,6,1010,30,14.0,30,86,19,65,28.0,83.0,6,9.0,30,86,5
2300,28.0,83.0,4,7.0,274.0,4,0,0.0,0.0,57,10,6,1010,30,12.0,30,86,21,70,28.0,83.0,6,9.0,30,86,5
0,28.0,82.0,6,10.0,254.0,5,2,0.0,0.0,61,10,6,1010,30,29.0,30,86,20,68,28.0,82.0,8,13.0,30,86,5
100,28.0,82.0,5,8.0,251.0,5,2,0.0,0.0,62,10,6,1009,30,40.0,30,85,20,68,28.0,82.0,6,10.0,30,85,5
200,27.0,81.0,4,6.0,253.0,5,2,0.0,0.0,64,10,6,1009,30,49.0,29,84,20,68,27.0,81.0,5,8.0,29,84,5
300,26.0,79.0,3,5.0,262.0,4,2,0.0,0.0,65,10,6,1009,30,47.0,28,83,21,71,26.0,79.0,5,8.0,28,83,5
400,26.0,78.0,2,4.0,280.0,4,3,0.1,0.0,67,10,6,1009,30,80.0,28,82,21,71,26.0,78.0,3,5.0,28,82,5
500,26.0,78.0,1,2.0,310.0,1,3,0.1,0.0,67,10,6,1009,30,53.0,28,82,21,71,26.0,78.0,2,3.0,28,82,5
600,27.0,80.0,1,2.0,327.0,0,2,0.0,0.0,67,10,6,1010,30,57.0,29,84,21,71,27.0,80.0,2,3.0,29,84,5
700,28.0,82.0,0,1.0,310.0,1,2,0.0,0.0,64,10,6,1011,30,36.0,30,86,20,69,28.0,82.0,4,7.0,30,86,5
800,29.0,85.0,1,1.0,269.0,4,2,0.0,0.0,58,10,6,1011,30,43.0,31,88,20,68,29.0,85.0,5,7.0,31,88,5
900,31.0,87.0,2,3.0,224.0,9,1,0.0,0.0,51,10,6,1012,30,9.0,33,91,19,67,31.0,87.0,2,3.0,33,91,5
1000,33.0,91.0,4,7.0,239.0,5,1,0.0,0.0,45,10,6,1011,30,1.0,35,96,19,65,33.0,91.0,5,8.0,35,96,5
1100,34.0,93.0,6,10.0,243.0,5,1,0.0,0.0,39,10,6,1010,30,2.0,37,99,20,68,34.0,93.0,7,11.0,37,99,5
1200,35.0,95.0,7,11.0,247.0,5,1,0.0,0.0,35,10,6,1009,30,7.0,38,101,19,67,35.0,95.0,11,17.0,38,101,5
1300,35.0,96.0,10,16.0,252.0,5,1,0.0,0.0,35,10,6,1008,30,9.0,38,101,19,67,35.0,96.0,15,24.0,38,101,5
1400,35.0,95.0,12,19.0,257.0,5,1,0.0,0.0,36,10,6,1008,30,7.0,38,101,19,67,35.0,95.0,17,28.0,38,101,5
1500,35.0,95.0,12,19.0,264.0,4,1,0.0,0.0,39,10,6,1007,30,5.0,38,100,20,67,35.0,95.0,18,29.0,38,100,5
1600,34.0,94.0,12,20.0,266.0,4,1,0.0,0.0,43,10,6,1007,30,4.0,38,100,20,68,34.0,94.0,18,29.0,38,100,5
1700,33.0,91.0,13,22.0,264.0,4,1,0.0,0.0,47,10,6,1007,30,5.0,36,97,21,69,33.0,91.0,15,25.0,36,97,5
1800,31.0,88.0,11,18.0,267.0,4,1,0.0,0.0,51,10,6,1008,30,8.0,34,93,20,68,31.0,88.0,13,21.0,34,93,5
1900,30.0,86.0,9,14.0,268.0,4,0,0.0,0.0,55,10,6,1008,30,11.0,32,90,20,68,30.0,86.0,10,16.0,32,90,5
2000,29.0,85.0,6,10.0,250.0,5,0,0.0,0.0,56,10,6,1009,30,8.0,31,89,19,67,29.0,85.0,9,14.0,31,89,5
2100,29.0,84.0,5,9.0,251.0,5,0,0.0,0.0,57,10,6,1010,30,14.0,31,88,20,67,29.0,84.0,7,11.0,31,88,5
2200,28.0,83.0,5,8.0,252.0,5,0,0.0,0.0,58,10,6,1010,30,10.0,30,87,20,67,28.0,83.0,6,10.0,30,87,5
2300,28.0,83.0,5,8.0,267.0,4,0,0.0,0.0,59,10,6,1010,30,16.0,30,86,21,70,28.0,83.0,6,10.0,30,86,5
0,28.0,82.0,5,8.0,273.0,4,0,0.0,0.0,59,10,6,1010,30,9.0,30,85,19,67,28.0,82.0,7,11.0,30,85,5
